timestamp,model,prompt_set,concept_term,B1_official_name,B2_kind,B3_category_type,B4_immediate_broader,B5_grandparents,B6_immediate_narrower,B7_peer_terms
2026-03-05T16:05:18.845120,claude-sonnet-4-5-20250929,set2,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,Fluoroscopic venography of hepatic vein with contrast and insertion of stent graft,Procedure,Fully defined,Venography of hepatic vein with contrast|Insertion of stent graft into hepatic vein|Fluoroscopic procedure on hepatic vein,Venography procedure|Vascular stenting procedure|Fluoroscopic imaging procedure|Procedure on hepatic vessel,Fluoroscopic venography of right hepatic vein with contrast and insertion of covered stent graft|Fluoroscopic venography of left hepatic vein with contrast and insertion of bare metal stent graft|Fluoroscopic venography of middle hepatic vein with contrast and insertion of drug-eluting stent graft,Fluoroscopic venography of portal vein with contrast and insertion of stent graft|Fluoroscopic venography of inferior vena cava with contrast and insertion of stent graft|Fluoroscopic venography of renal vein with contrast and insertion of stent graft
2026-03-05T16:05:22.346847,claude-sonnet-4-5-20250929,set2,Amyloid deposition,Amyloid deposition,Pathological process,Fully defined,Protein deposition|Pathological accumulation,Metabolic disturbance|Pathological process,Cerebral amyloid deposition|Vascular amyloid deposition|Systemic amyloid deposition|Cardiac amyloid deposition|Renal amyloid deposition,Lipid deposition|Calcium deposition|Iron deposition|Glycogen deposition|Fibrin deposition
2026-03-05T16:05:26.220493,claude-sonnet-4-5-20250929,set2,Measurement of serum thyroid stimulating hormone,Measurement of serum thyroid stimulating hormone,Laboratory procedure,Fully defined,Measurement of thyroid stimulating hormone|Measurement of serum hormone,Measurement of hormone|Measurement of serum substance,Measurement of serum thyroid stimulating hormone using immunoassay|Measurement of serum thyroid stimulating hormone using chemiluminescent immunoassay,Measurement of serum follicle stimulating hormone|Measurement of serum luteinizing hormone|Measurement of serum adrenocorticotropic hormone|Measurement of serum growth hormone|Measurement of serum prolactin
2026-03-05T16:05:29.919610,claude-sonnet-4-5-20250929,set2,Excessive secretin secretion,Hypersecretinemia,Pathologic function / Disease or syndrome,Primitive,Disorder of gastrointestinal hormone secretion|Endocrine disorder,Gastrointestinal disease|Metabolic disease,,Excessive gastrin secretion|Excessive cholecystokinin secretion|Excessive somatostatin secretion|Excessive vasoactive intestinal peptide secretion
2026-03-05T16:05:33.286179,claude-sonnet-4-5-20250929,set2,Cataract lens fragments in vitreous of left eye due to and following cataract surgery,Retained lens fragments in vitreous of left eye following cataract surgery,Clinical finding / Disorder,Fully defined,Retained lens fragments in vitreous following cataract surgery|Disorder of left eye,Complication of surgical procedure|Disorder of eye proper,,Retained lens fragments in vitreous of right eye following cataract surgery|Retained lens fragments in vitreous of bilateral eyes following cataract surgery|Retained cortical material in vitreous of left eye following cataract surgery
2026-03-05T16:05:37.481518,claude-sonnet-4-5-20250929,set2,Toe joint crepitus,,,,,,,
2026-03-05T16:05:41.872884,claude-sonnet-4-5-20250929,set2,Gynecological operating table,Gynecological examination and surgical table,Medical equipment / Specialized surgical furniture,Fully defined,Surgical table|Operating table|Medical examination table,Medical furniture|Hospital equipment|Healthcare facility equipment,Lithotomy position gynecological table|Gynecological examination chair with surgical capability|Obstetric delivery and surgical table,Orthopedic operating table|Ophthalmic operating table|Urological operating table|Neurosurgical operating table|Cardiac surgery table
2026-03-05T16:05:44.834675,claude-sonnet-4-5-20250929,set2,Product containing hydrolase inhibitor,Product containing hydrolase inhibitor,Pharmaceutical / biologic product,Fully defined,,,Product containing protease inhibitor|Product containing phosphatase inhibitor|Product containing lipase inhibitor|Product containing esterase inhibitor|Product containing nuclease inhibitor|Product containing glycosidase inhibitor,Product containing oxidoreductase inhibitor|Product containing transferase inhibitor|Product containing lyase inhibitor|Product containing isomerase inhibitor|Product containing ligase inhibitor
2026-03-05T16:05:48.235918,claude-sonnet-4-5-20250929,set2,Edoxaban tosylate,Edoxaban tosylate monohydrate,Pharmaceutical substance / Anticoagulant drug substance,Fully defined,Edoxaban salt|Factor Xa inhibitor|Anticoagulant agent,Pyridine derivative|Cardiovascular agent|Organic molecular entity,No immediate narrower concepts,Edoxaban|Rivaroxaban|Apixaban|Betrixaban
2026-03-05T16:05:52.425481,claude-sonnet-4-5-20250929,set2,Deep dog bite,Deep dog bite wound,Traumatic injury / wound classification,Fully defined,Dog bite wound|Deep bite wound|Penetrating animal bite,Animal bite wound|Traumatic wound|Soft tissue injury,Deep dog bite with tendon involvement|Deep dog bite with muscle laceration|Deep dog bite with bone exposure|Deep dog bite with neurovascular injury,Superficial dog bite|Puncture dog bite|Avulsion dog bite|Crushing dog bite
2026-03-05T16:05:56.190625,claude-sonnet-4-5-20250929,set2,Family Kinosternidae,Kinosternidae,Taxonomic family,Fully defined,,,Genus Kinosternon|Genus Sternotherus|Genus Claudius|Genus Staurotypus,Family Dermatemydidae|Family Platysternidae|Family Emydidae|Family Testudinidae|Family Geoemydidae|Family Chelydridae
2026-03-05T16:06:00.226350,claude-sonnet-4-5-20250929,set2,Substance with sodium/potassium adenosine triphosphatase enzyme inhibitor mechanism of action,Sodium/Potassium-Transporting ATPase Inhibitor,Mechanism of Action,Fully defined,Cation Transport Protein Inhibitor|ATPase Inhibitor,Membrane Transport Protein Inhibitor|Enzyme Inhibitor,Cardiac Glycoside|Digitalis Glycoside|Bufadienolide,Calcium-Transporting ATPase Inhibitor|Hydrogen/Potassium-Exchanging ATPase Inhibitor|Proton-Transporting ATPase Inhibitor
2026-03-05T16:06:03.082754,claude-sonnet-4-5-20250929,set2,Delayed suture of tendon,Delayed suture of tendon,Procedure,Primitive,Suture of tendon|Delayed primary repair,Repair of tendon|Surgical repair procedure,Delayed suture of flexor tendon|Delayed suture of extensor tendon|Delayed suture of Achilles tendon,Primary suture of tendon|Immediate suture of tendon|Secondary suture of tendon
2026-03-05T16:06:05.872407,claude-sonnet-4-5-20250929,set2,Specimen source,Specimen source,Attribute,Primitive,,,Blood specimen source|Urine specimen source|Tissue specimen source|Body fluid specimen source|Swab specimen source,Specimen type|Specimen collection method|Specimen collection site|Specimen quality
2026-03-05T16:06:09.397922,claude-sonnet-4-5-20250929,set2,Microinvasive carcinoma,Microinvasive carcinoma,Neoplastic disease / Malignant neoplasm,Fully defined,Carcinoma|Invasive carcinoma,Malignant epithelial neoplasm|Malignant neoplasm,Microinvasive squamous cell carcinoma|Microinvasive ductal carcinoma|Microinvasive adenocarcinoma,Carcinoma in situ|Minimally invasive carcinoma|Locally invasive carcinoma|Widely invasive carcinoma
2026-03-05T16:06:12.817813,claude-sonnet-4-5-20250929,set2,Abdominal reflex delayed,Delayed abdominal reflex,Clinical finding,Fully defined,,,,Abdominal reflex absent|Abdominal reflex decreased|Abdominal reflex unilateral
2026-03-05T16:06:16.289065,claude-sonnet-4-5-20250929,set2,Product containing only phenazopyridine,Product containing only phenazopyridine,Medicinal product,Fully defined,,,Product containing only phenazopyridine in oral dose form|Product containing only phenazopyridine in parenteral dose form,Product containing only phenazopyridine and trimethoprim|Product containing phenazopyridine in combination with other medicinal product
2026-03-05T16:06:20.116634,claude-sonnet-4-5-20250929,set2,Incision and drainage of hematoma,Incision and drainage of hematoma,Procedure,Fully defined,Incision and drainage|Drainage of hematoma,Surgical procedure|Surgical incision,Incision and drainage of subdural hematoma|Incision and drainage of intracranial hematoma|Incision and drainage of perianal hematoma|Incision and drainage of subungual hematoma,Incision and drainage of abscess|Incision and drainage of seroma|Incision and drainage of cyst
2026-03-05T16:06:23.152165,claude-sonnet-4-5-20250929,set2,Skin structure of infratemporal region,Skin structure of infratemporal region,Body structure,Fully defined,,,,Skin structure of temporal region|Skin structure of zygomatic region|Skin structure of orbital region|Skin structure of auricular region|Skin structure of parotid region|Skin structure of masseter region
2026-03-05T16:06:27.814802,claude-sonnet-4-5-20250929,set2,Soft tissue lesion of foot region,Soft tissue lesion of foot region,Clinical finding / Disorder,Fully defined,Soft tissue lesion|Disorder of foot region,Disorder of soft tissue|Disorder of lower limb,Soft tissue lesion of toe|Soft tissue lesion of heel|Soft tissue lesion of sole of foot|Soft tissue lesion of dorsum of foot,Soft tissue lesion of ankle region|Soft tissue lesion of lower leg|Bone lesion of foot region|Joint disorder of foot region
2026-03-05T16:06:31.049867,claude-sonnet-4-5-20250929,set2,Arthroscopic release of capsule of hip joint,Arthroscopic release of capsule of hip joint,Procedure,Fully defined,Release of capsule of hip joint|Arthroscopic release of joint capsule,Release of joint capsule|Arthroscopic operation on joint,,Arthroscopic release of capsule of knee joint|Arthroscopic release of capsule of shoulder joint|Arthroscopic release of capsule of ankle joint|Arthroscopic release of capsule of elbow joint
2026-03-05T16:06:34.827424,claude-sonnet-4-5-20250929,set2,Traumatic joint hemarthrosis,,,,,,,
2026-03-05T16:06:39.024395,claude-sonnet-4-5-20250929,set2,Long QT syndrome caused by drug,Drug-induced long QT syndrome,Clinical finding / Disorder,Fully defined,Long QT syndrome|Drug-induced disorder,Cardiac arrhythmia|Iatrogenic disorder|Disorder of cardiovascular system,Long QT syndrome caused by antiarrhythmic agent|Long QT syndrome caused by antibiotic|Long QT syndrome caused by antipsychotic agent|Long QT syndrome caused by antihistamine,Congenital long QT syndrome|Acquired long QT syndrome|Long QT syndrome caused by electrolyte imbalance
2026-03-05T16:06:41.586300,claude-sonnet-4-5-20250929,set2,Neocoger mucronatus,Neocoger mucronatus,Species of extinct mammal,Fully defined,,,,
2026-03-05T16:06:45.639195,claude-sonnet-4-5-20250929,set2,Product containing bismuth subsalicylate and metronidazole and tetracycline,Product containing bismuth subsalicylate and metronidazole and tetracycline,Pharmaceutical / biologic product,Fully defined,Product containing bismuth subsalicylate and metronidazole|Product containing bismuth subsalicylate and tetracycline|Product containing metronidazole and tetracycline,Product containing bismuth subsalicylate|Product containing metronidazole|Product containing tetracycline|Medicinal product,,Product containing bismuth subsalicylate and clarithromycin and omeprazole|Product containing amoxicillin and clarithromycin and lansoprazole|Product containing amoxicillin and clarithromycin and omeprazole
2026-03-05T16:06:49.162837,claude-sonnet-4-5-20250929,set2,Pulmonary artery pressure,Pulmonary artery pressure,Observable entity / Physiological parameter,Fully defined,Arterial pressure|Intravascular pressure,Blood pressure|Pressure,Systolic pulmonary artery pressure|Diastolic pulmonary artery pressure|Mean pulmonary artery pressure,Aortic pressure|Systemic arterial pressure|Central venous pressure|Left atrial pressure|Right atrial pressure
2026-03-05T16:06:53.610773,claude-sonnet-4-5-20250929,set2,Arthroscopy of shoulder with complete synovectomy,Arthroscopic synovectomy of shoulder joint,Procedure,Fully defined,Arthroscopic synovectomy|Synovectomy of shoulder joint|Arthroscopic procedure of shoulder joint,Synovectomy|Endoscopic procedure on joint|Procedure on shoulder joint|Surgical procedure,Arthroscopic synovectomy of glenohumeral joint|Arthroscopic synovectomy of acromioclavicular joint,Arthroscopy of shoulder with partial synovectomy|Arthroscopy of shoulder with debridement|Arthroscopy of shoulder with capsular release|Arthroscopy of shoulder with labral repair
2026-03-05T16:06:57.173868,claude-sonnet-4-5-20250929,set2,beta-Aminoisobutyrate measurement,beta-Aminoisobutyrate measurement,Laboratory procedure,Fully defined,Amino acid measurement|Metabolite measurement,Laboratory test|Clinical chemistry test,Plasma beta-aminoisobutyrate measurement|Urine beta-aminoisobutyrate measurement,Alpha-aminobutyrate measurement|Gamma-aminobutyrate measurement|Taurine measurement|Homocysteine measurement
2026-03-05T16:07:00.842360,claude-sonnet-4-5-20250929,set2,Injury of thymus gland,Injury of thymus gland,Clinical finding / Disorder,Fully defined,Injury of intrathoracic organ|Disorder of thymus gland,Injury of thorax|Disorder of mediastinum|Disorder of lymphoid tissue,Traumatic injury of thymus gland|Laceration of thymus gland|Contusion of thymus gland,Injury of heart|Injury of lung|Injury of esophagus|Injury of trachea|Injury of bronchus
2026-03-05T16:07:04.236912,claude-sonnet-4-5-20250929,set2,Finding related to ability to balance,Finding related to ability to balance,Clinical finding,Primitive,,,Impaired balance|Normal balance|Balance disorder,Finding related to ability to walk|Finding related to ability to move|Finding related to ability to transfer|Finding related to ability to perform activities of daily living
2026-03-05T16:07:07.955743,claude-sonnet-4-5-20250929,set2,"Porphyrins, quantitation and fractionation, urine","Porphyrins, quantitation and fractionation, urine",Laboratory procedure,Fully defined,Porphyrins measurement|Urine chemistry test,Laboratory test|Clinical chemistry procedure,"Uroporphyrin, quantitative, urine|Coproporphyrin, quantitative, urine|Protoporphyrin, quantitative, urine","Porphyrins, quantitation and fractionation, feces|Porphyrins, quantitation and fractionation, blood|Porphobilinogen, quantitative, urine|Delta-aminolevulinic acid, quantitative, urine"
2026-03-05T16:07:11.556916,claude-sonnet-4-5-20250929,set2,Trichostrongylus retortaeformis,Trichostrongylus retortaeformis,Parasitic nematode species,Fully defined,,,,Trichostrongylus colubriformis|Trichostrongylus axei|Trichostrongylus vitrinus|Trichostrongylus capricola|Trichostrongylus longispicularis
2026-03-05T16:07:14.050726,claude-sonnet-4-5-20250929,set2,Extrinsic motivation,Extrinsic motivation,Psychological construct / motivational state,Fully defined,,,External regulation|Introjected regulation|Identified regulation|Integrated regulation,
2026-03-05T16:07:17.526893,claude-sonnet-4-5-20250929,set2,Duodenal candidosis,Candidiasis of duodenum,Disease / Infectious disease,Fully defined,Candidiasis of small intestine|Duodenal infection,Intestinal candidiasis|Disease of duodenum|Small intestine disease,,Candidiasis of jejunum|Candidiasis of ileum|Duodenal bacterial infection|Duodenal viral infection
2026-03-05T16:07:21.364512,claude-sonnet-4-5-20250929,set2,Take impression for lower removable orthodontic appliance,Taking of impression of lower jaw for removable orthodontic appliance,Procedure,Fully defined,Taking of impression for removable orthodontic appliance|Taking of impression of lower jaw,Impression taking procedure|Orthodontic procedure,,Taking of impression of upper jaw for removable orthodontic appliance|Taking of impression for lower removable prosthesis|Taking of impression of lower jaw for fixed orthodontic appliance
2026-03-05T16:07:26.125999,claude-sonnet-4-5-20250929,set2,Primary basal cell carcinoma of skin of left foot,Primary basal cell carcinoma of skin of left foot,Clinical finding / Disorder,Fully defined,Basal cell carcinoma of skin of left foot|Primary basal cell carcinoma of skin of lower limb|Primary malignant neoplasm of skin of left foot,Basal cell carcinoma of skin of lower limb|Primary malignant neoplasm of skin of lower limb|Malignant neoplasm of skin of left foot,Primary nodular basal cell carcinoma of skin of left foot|Primary superficial basal cell carcinoma of skin of left foot|Primary morpheaform basal cell carcinoma of skin of left foot,Primary basal cell carcinoma of skin of right foot|Primary squamous cell carcinoma of skin of left foot|Primary basal cell carcinoma of skin of left lower leg
2026-03-05T16:07:30.053771,claude-sonnet-4-5-20250929,set2,Rigid ankle-foot orthosis,Rigid ankle-foot orthosis,Medical device / Orthotic device,Fully defined,Ankle-foot orthosis|Rigid orthosis,Orthosis|Lower limb orthosis|External support device,Rigid posterior ankle-foot orthosis|Rigid anterior ankle-foot orthosis|Solid ankle-foot orthosis,Articulated ankle-foot orthosis|Dynamic ankle-foot orthosis|Hinged ankle-foot orthosis|Flexible ankle-foot orthosis
2026-03-05T16:07:34.011555,claude-sonnet-4-5-20250929,set2,"Closed fracture thumb proximal phalanx, head",Closed fracture of head of proximal phalanx of thumb,Clinical finding / Disorder,Fully defined,Closed fracture of proximal phalanx of thumb|Fracture of head of proximal phalanx of thumb,Closed fracture of phalanx of hand|Fracture of thumb,Closed fracture of head of proximal phalanx of right thumb|Closed fracture of head of proximal phalanx of left thumb,Closed fracture of base of proximal phalanx of thumb|Closed fracture of shaft of proximal phalanx of thumb|Open fracture of head of proximal phalanx of thumb
2026-03-05T16:07:38.312211,claude-sonnet-4-5-20250929,set2,Acute suppuration of maxillary sinus,Acute suppurative maxillary sinusitis,Clinical finding / Disease / Disorder,Fully defined,Acute maxillary sinusitis|Suppurative sinusitis,Acute sinusitis|Maxillary sinusitis|Sinusitis,None identified (specific clinical presentations would vary by causative organism),Acute suppuration of frontal sinus|Acute suppuration of ethmoid sinus|Acute suppuration of sphenoid sinus
2026-03-05T16:07:41.953360,claude-sonnet-4-5-20250929,set2,Dodecenoyl-coenzyme A delta-isomerase,Dodecenoyl-CoA δ-isomerase,Enzyme,Fully defined,Intramolecular oxidoreductase|Fatty acid metabolizing enzyme,Oxidoreductase|Isomerase,None identified,"3,2-trans-Enoyl-CoA isomerase|Malonyl-CoA-acyl carrier protein transacylase|Dienoyl-CoA isomerase"
2026-03-05T16:07:44.499604,claude-sonnet-4-5-20250929,set2,Entire lymphatic vessel of orbit,Entire lymphatic vessel of orbit,Body structure,Fully defined,,,,Entire lymphatic vessel of face|Entire lymphatic vessel of neck|Entire lymphatic vessel of scalp
2026-03-05T16:07:47.716880,claude-sonnet-4-5-20250929,set2,Blood group antigen Wallin,Blood group antigen Wallin,Blood group antigen,Fully defined,,,,Blood group antigen A|Blood group antigen B|Blood group antigen D|Blood group antigen Kell|Blood group antigen Duffy|Blood group antigen Kidd|Blood group antigen MNS|Blood group antigen Lewis|Blood group antigen P
2026-03-05T16:07:50.480873,claude-sonnet-4-5-20250929,set2,Corynebacterium species not Corynebacterium jeikeium,Corynebacterium species not Corynebacterium jeikeium,Organism,Fully defined,,,Corynebacterium diphtheriae|Corynebacterium pseudotuberculosis|Corynebacterium ulcerans|Corynebacterium urealyticum|Corynebacterium striatum|Corynebacterium amycolatum|Corynebacterium minutissimum,
2026-03-05T16:07:53.529497,claude-sonnet-4-5-20250929,set2,Nocardioides terrae,Nocardioides terrae,Bacterial species,Fully defined,,,Nocardioides terrae strain classifications|Nocardioides terrae isolates,Nocardioides albus|Nocardioides simplex|Nocardioides jensenii|Nocardioides plantarum|Nocardioides aquiterrae
2026-03-05T16:07:57.030761,claude-sonnet-4-5-20250929,set2,Lactobacillus rhamnosus GG,Lacticaseibacillus rhamnosus GG,Bacterial strain,Fully defined,,,,Lacticaseibacillus rhamnosus ATCC 53103|Lacticaseibacillus rhamnosus ATCC 7469|Lacticaseibacillus rhamnosus LC-705|Lacticaseibacillus rhamnosus HN001
2026-03-05T16:08:00.306161,claude-sonnet-4-5-20250929,set2,Pain of breast,Mastalgia,Clinical finding / Symptom,Fully defined,Breast pain|Pain of trunk structure,Pain|Clinical finding,Cyclic mastalgia|Non-cyclic mastalgia,Breast tenderness|Breast discomfort|Chest pain|Abdominal pain
2026-03-05T16:08:03.133136,claude-sonnet-4-5-20250929,set2,Structure of left cochlear,Left cochlear structure,Body structure,Fully defined,,,Structure of left cochlear canal|Structure of left cochlear cupula|Structure of left cochlear modiolus|Structure of left cochlear nerve,
2026-03-05T16:08:06.571493,claude-sonnet-4-5-20250929,set2,Decreased active range of hip flexion,Decreased active range of hip flexion,Clinical finding / Observable entity,Fully defined,Decreased active range of hip motion|Decreased hip flexion,Decreased active range of motion of joint|Decreased range of hip movement,Decreased active range of hip flexion of right hip|Decreased active range of hip flexion of left hip,Decreased active range of hip extension|Decreased active range of hip abduction|Decreased active range of hip adduction|Decreased active range of hip internal rotation|Decreased active range of hip external rotation
